ecoinvent id,ecoinvent activity label,label IO product
254ac1d1-4a1f-40b3-bd54-21b4006fd5ca,market for waste mineral oil,Oil/hazardous waste for treatment: incineration
012f44a3-f6bd-4cf9-af17-ffdbe582313b,market for waste mineral plaster,Inert/metal/hazardous waste for treatment: landfill
b92c7d19-83f3-4606-93da-2a6cfd3a6042,market for waste mineral wool,Inert/metal/hazardous waste for treatment: landfill
1a38c589-6a10-449f-8a63-6419d0056c54,"market for waste mineral wool, final disposal",Inert/metal/hazardous waste for treatment: landfill
944e41ad-1346-4ea3-a16a-738d895e8eec,"market for waste natural gas, sour","Natural gas and services related to natural gas extraction, excluding surveying"
944e41ad-1346-4ea3-a16a-738d895e8eec,"market for waste natural gas, sour","Natural gas and services related to natural gas extraction, excluding surveying"
57016acb-5d09-49ec-8160-6b6f8aaede59,"market for waste natural gas, sweet","Natural gas and services related to natural gas extraction, excluding surveying"
57016acb-5d09-49ec-8160-6b6f8aaede59,"market for waste natural gas, sweet","Natural gas and services related to natural gas extraction, excluding surveying"
a9d4aa6a-dbaa-4e13-bee4-91a037dd4d06,market for waste newspaper,Paper waste for treatment: incineration
39b18ca9-7cab-49c1-bb84-2ef6bc853d91,"market for waste packaging glass, unsorted",Secondary raw materials
5392b20c-a699-43c8-bc63-fa3d6a07aa9b,market for waste packaging paper,Paper waste for treatment: incineration
3c91f05c-698a-4722-8f09-f07b05651819,market for waste paint,Inert/metal/hazardous waste for treatment: landfill
e19beaa1-b96c-4ca2-a7c2-24e3aa047a6b,market for waste paint on metal,Inert/metal/hazardous waste for treatment: landfill
d300071b-fad5-48e2-a033-a08d1189ac43,market for waste paint on wall,Inert/metal/hazardous waste for treatment: landfill
50bffbfa-57ae-4a63-9da4-8fa62d3db1c4,market for waste paint on wood,Wood waste for treatment: incineration
7f398eba-be4f-4aca-8312-100f33411d2c,"market for waste paint, collection for hazardous waste incineration",Intert/metal waste for treatment: incineration
9e8f8d12-e7ea-4c1e-9879-e2a109ca296f,market for waste paper sorting facility,Construction work
b050b630-335a-444f-816c-ef4c0ed1fa19,"market for waste paper, sorted",Paper waste for treatment: incineration
f844d4c6-ffc9-4135-b459-2e42a48989b6,"market for waste paper, unsorted",Paper waste for treatment: incineration
3aba36f1-d834-4809-b192-4536099889a8,market for waste paperboard,Paper for treatment: landfill
7bc4bb77-e21a-4a8d-a3f5-069c9bb22cee,"market for waste paperboard, sorted",Paper for treatment: landfill
defcc3e8-b2cf-4401-a169-b72eec14be51,market for waste plaster-cardboard sandwich,Secondary raw materials
6705d960-0923-497c-9929-e72533b82268,market for waste plastic plaster,Secondary raw materials
e45510e5-eed5-4849-9385-15658abb1a7f,"market for waste plastic plaster, final disposal",Secondary raw materials
c177b16d-217b-4050-b9d6-98a8c7e008d2,"market for waste plastic, consumer electronics",Plastic waste for treatment: incineration
e646d2d7-cf08-45d5-8796-858f449e446e,"market for waste plastic, industrial electronics",Plastic waste for treatment: incineration
fda3751a-2077-4cf9-87e7-b422d0dff9b9,"market for waste plastic, mixture",Plastic waste for treatment: incineration
953061e9-db9c-45dc-b2b2-408ef8a874e7,market for waste polyethylene,Plastic waste for treatment: incineration
97acfc13-bcf9-41ed-b044-d19e45ca143e,market for waste polyethylene terephtalate,Plastic waste for treatment: incineration
73e9c1a6-954e-4b83-9a71-32f7a376573f,market for waste polyethylene/polypropylene product,Plastic waste for treatment: incineration
ef8a27f8-ce7f-4313-808c-da41a9d9bf68,market for waste polypropylene,Plastic waste for treatment: incineration
414bc31d-f97a-4761-97b5-544eb793099a,market for waste polystyrene,Plastic waste for treatment: incineration
d00ca9d4-a50f-4455-9538-21df5ba4e848,"market for waste polystyrene isolation, flame-retardant",Plastic waste for treatment: incineration
f8e3a57a-4706-432e-9de7-e0a7a993b5ce,market for waste polyurethane,Plastic waste for treatment: incineration
da1e095e-d792-40b2-b67b-c83eb69d2337,market for waste polyurethane foam,Plastic waste for treatment: incineration
280a0e6d-6076-499a-b309-d71748b44df0,market for waste polyurethane seal,Plastic waste for treatment: incineration
e5706b9c-10ae-46fc-ae69-6d52c726a8a6,market for waste polyvinylchloride,Plastic waste for treatment: incineration
15ee968d-c6b7-46bc-87a4-a449d9911973,market for waste polyvinylchloride product,Plastic waste for treatment: incineration
1b06d55d-d04c-4036-8eec-802796062c42,market for waste polyvinylfluoride,Plastic waste for treatment: incineration
63711a6d-b205-4861-a291-0f543f6348c8,market for waste refinery gas,Plastic waste for treatment: incineration
c0c62e42-e24f-46b8-a6ca-ea8e61ab542e,market for waste reinforced concrete,Inert/metal/hazardous waste for treatment: landfill
85ca3783-a184-4e41-a391-cc62b3fbd38c,market for waste reinforced plasterboard,Secondary raw materials
87bac98e-9342-4442-be45-246cffa83771,market for waste reinforcement steel,Secondary raw materials
8402093b-25a7-4bfe-a89d-0fa74fbb39c0,"market for waste rubber, unspecified",Plastic waste for treatment: incineration
b7ba081e-d543-4cff-a283-d28f4b53dd4b,"market for waste sealing sheet, polyethylene",Plastic waste for treatment: incineration
65fe76f6-f167-4974-acdd-6b87c7247e09,"market for waste sealing sheet, polyvinylchloride",Plastic waste for treatment: incineration
9eb66d17-78bb-4f6f-aef1-892c7a0e7deb,"market for waste textile, soiled",Plastic waste for treatment: incineration
2d569fa4-b449-4615-b67a-77b1c1925c97,"market for waste vapour barrier, flame-retarded",Plastic waste for treatment: incineration
aac344ea-eded-467f-a9e4-a8576bc03c80,market for waste wire plastic,Plastic waste for treatment: incineration
e32e810e-f410-4d3f-9070-65b6cb33527c,"market for waste wood pole, chrome preserved",Plastic waste for treatment: incineration
2f0ffdb1-3483-4f35-bdc9-da84f9d863db,"market for waste wood, post-consumer",Plastic waste for treatment: incineration
c2c95d15-7a8b-4492-8a4b-9e8f9d75bbee,"market for waste wood, untreated",Plastic waste for treatment: incineration
288d6e3a-ed73-4c03-ac48-c29eecf0de50,market for waste x-ray film,Secondary raw materials
90340321-70b9-4643-8f52-df1ccfe294bd,market for waste zeolite,Inert/metal/hazardous waste for treatment: landfill
cdbdaeba-2ae1-4d98-9d5e-65952f57c137,"market for waste, from silicon wafer production",Inert/metal/hazardous waste for treatment: landfill
3f7fcea2-59a4-4bd9-b94b-3625c4c88864,"market for waste, from silicon wafer production, inorganic",Inert/metal/hazardous waste for treatment: landfill
74c98b1b-a7b0-4292-ab10-3e22e477fe6a,market for wastewater from anaerobic digestion of whey,Other waste for treatment: waste water treatment
f142076c-a575-4528-8bbf-922fa9c4078c,market for wastewater from black chrome coating,Other waste for treatment: waste water treatment
f1071431-d880-4458-8de5-7c9bda36f573,market for wastewater from cathode ray tube production,Other waste for treatment: waste water treatment
811a8999-9a7b-406f-8222-2a6763c49f25,market for wastewater from ceramic production,Other waste for treatment: waste water treatment
e0af11d1-7266-4d07-8793-9f3fc303cf27,market for wastewater from concrete production,Other waste for treatment: waste water treatment
baca4d90-1505-4898-a0e8-65f8dcd5a131,market for wastewater from glass production,Other waste for treatment: waste water treatment
ee0a1ecc-e003-4c04-ad39-eaf616df40ad,market for wastewater from grass refinery,Other waste for treatment: waste water treatment
926b4acc-a5f7-4458-95d3-a06d502e0325,market for wastewater from ground granulated blast furnace slag production,Other waste for treatment: waste water treatment
e4e02cfa-9a73-4108-8c70-704dfed0e944,market for wastewater from hard fibreboard production,Other waste for treatment: waste water treatment
d8a6b9ac-f152-427f-a419-0f3eb3fbc0d9,market for wastewater from liquid crystal display backlight production,Other waste for treatment: waste water treatment
5d3b5111-1094-4c71-8e21-5e405f4cf56f,market for wastewater from liquid crystal display production,Other waste for treatment: waste water treatment
012123cc-7427-4572-8a1f-6e65846076eb,market for wastewater from liquid crystal production,Other waste for treatment: waste water treatment
91343ab9-a1ce-469d-9f02-1e6de277d8df,market for wastewater from lorry production,Other waste for treatment: waste water treatment
b219ec71-7fa8-434f-8807-8fc9be15be72,market for wastewater from maize starch production,Other waste for treatment: waste water treatment
5b97e944-14da-4ed8-9331-4fe53e871b01,market for wastewater from medium density board production,Other waste for treatment: waste water treatment
e9aa773c-9a28-42a1-81cb-11c314ba869a,market for wastewater from particle board production,Other waste for treatment: waste water treatment
310f2727-6d17-4d50-b75b-342db68af183,market for wastewater from pig iron production,Other waste for treatment: waste water treatment
230f64e0-b88b-4fc3-a5a9-9ff0372e0159,market for wastewater from plywood production,Other waste for treatment: waste water treatment
241dd435-9e0d-457a-8643-23c54e8dc066,market for wastewater from potato starch production,Other waste for treatment: waste water treatment
5335bd25-2a17-456a-9ed5-d7aef412966b,market for wastewater from PV cell production,Other waste for treatment: waste water treatment
1c5a2a20-8d12-4cb5-8f1e-269feb84bc8f,market for wastewater from soft fibreboard production,Other waste for treatment: waste water treatment
be6e52a9-07a8-4c76-a6e8-80070b98ca70,market for wastewater from tube collector production,Other waste for treatment: waste water treatment
5897a669-746e-4dbc-a590-ef1f3d11a195,market for wastewater from vegetable oil refinery,Other waste for treatment: waste water treatment
aff67be4-a439-4fe9-ad11-54e953679a0d,market for wastewater from wafer fabrication,Other waste for treatment: waste water treatment
28b7f012-f798-4384-94b4-0f3764687f9e,"market for wastewater treatment facility, capacity 1.1E10l/year",Other waste for treatment: waste water treatment
2852525d-580e-44dc-8160-135670e363d3,"market for wastewater treatment facility, capacity 1.6E8l/year",Other waste for treatment: waste water treatment
37b5d043-63f8-4062-8770-1a82550b7859,"market for wastewater treatment facility, capacity 1E9l/year",Other waste for treatment: waste water treatment
8027aa11-207d-46e9-b858-9be2fb5200d0,"market for wastewater treatment facility, capacity 4.7E10l/year",Other waste for treatment: waste water treatment
4b4c081c-4ad0-4f40-b53c-7e054b813d25,"market for wastewater treatment facility, capacity 5E9l/year",Other waste for treatment: waste water treatment
9fde9c5a-949b-4ae2-8e7d-616fa2572d36,"market for wastewater, average",Other waste for treatment: waste water treatment
8ba191fb-0594-4e1f-9d24-82eb2af059d2,"market for wastewater, from residence",Other waste for treatment: waste water treatment
e18e3f6a-ff2c-41d6-8b68-f6f1d4990b82,"market for wastewater, unpolluted",Other waste for treatment: waste water treatment
49bc78b3-ef2a-4f88-bf98-76c76c7561d6,"market for wastewater, unpolluted, from residence",Other waste for treatment: waste water treatment
41295843-3127-4660-8437-3736281a027a,"market for water discharge from petroleum extraction, offshore",Other waste for treatment: waste water treatment
4e245294-8d22-48e2-b26a-b9b1ec8a6bea,"market for water discharge from petroleum/natural gas extraction, onshore",Other waste for treatment: waste water treatment
116c3aa5-b201-4c6d-90b6-d02707d0082a,market for water storage,Construction work
79852854-a57e-4360-b184-ce7d3878f9e9,market for water supply network,"Collected and purified water, distribution services of water"
ca22d562-4e05-4c2a-804a-d7b1364fecc2,"market for water works, capacity 1.1E10l/year",Construction work
eeaf1675-fa60-4d9c-818c-6fe475827967,"market for water works, capacity 6.23E10l/year",Construction work
89ebbe88-2f7a-43b6-ac54-f3f83c4c5efa,"market for water, completely softened, from decarbonised water, at user","Collected and purified water, distribution services of water"
6f530a5d-9333-422f-a9ee-2dbd66d2ae85,"market for water, decarbonised, at user","Collected and purified water, distribution services of water"
376613eb-c375-4f97-b0ae-4425b7008451,"market for water, deionised, from tap water, at user","Collected and purified water, distribution services of water"
164b0fab-f66d-4912-9ef6-14d0294e1ee9,"market for water, ultrapure","Collected and purified water, distribution services of water"
22f5e247-7fac-41f1-a954-e5eab1e7f5e4,"market for wax, lost-wax casting",Paraffin Waxes
d19c15db-19a6-4b84-a08f-53b407530319,"market for weaving, bast fibre",Textiles
8b10650e-4248-4339-860d-fbea85e0e9e8,"market for welding, arc, aluminium",Aluminium and aluminium products
8b10650e-4248-4339-860d-fbea85e0e9e8,"market for welding, arc, aluminium",Aluminium and aluminium products
86d1224a-7c74-4917-af58-e947c27f708d,"market for welding, arc, steel",Basic iron and steel and of ferro-alloys and first products thereof
86d1224a-7c74-4917-af58-e947c27f708d,"market for welding, arc, steel",Basic iron and steel and of ferro-alloys and first products thereof
58f173fc-0b36-47b8-8432-c7541808720a,"market for welding, gas, steel",Basic iron and steel and of ferro-alloys and first products thereof
58f173fc-0b36-47b8-8432-c7541808720a,"market for welding, gas, steel",Basic iron and steel and of ferro-alloys and first products thereof
d5dbf2cc-a70e-4794-bd89-fc871cafb882,market for wheat grain,Wheat
07becbcd-a94e-4e73-94a3-783b96b5522b,"market for wheat grain, feed",Wheat
7200b017-0fe0-4354-b7f9-610b72de0027,"market for wheat grain, feed, organic",Wheat
cdccdd6e-5ea2-42ae-aded-78848b3f280f,"market for wheat grain, feed, Swiss integrated production",Wheat
1311d522-eca6-4564-91e9-b81c50753afe,"market for wheat grain, organic",Wheat
7e7e9318-6419-45b8-8e14-1383fc5a15e9,"market for wheat grain, Swiss integrated production",Wheat
2c428cba-6b11-469e-bef7-ad6ce908b429,"market for wheat seed, for sowing",Crops nec
59a86f32-5c68-4cad-8e18-3c75283fb7fe,"market for wheat seed, organic, for sowing",Crops nec
7ec2103d-476e-42d5-b436-c33a6526e814,"market for wheat seed, Swiss integrated production, for sowing",Crops nec
40a7b247-232e-46d2-806a-9270adcdf12f,market for whey,Dairy products
5a856f78-7977-424a-808f-bc02297af59d,market for white asparagus,"Vegetables, fruit, nuts"
2831aa29-1d00-4de9-9cbc-4522de4dd64c,market for white spirit,White Spirit & SBP
7c70589b-b4be-4515-bfd3-f9a3b4e4a536,"market for willow stem cutting, for planting",Crops nec
7c70589b-b4be-4515-bfd3-f9a3b4e4a536,"market for willow stem cutting, for planting",Crops nec
caf21078-f399-42e0-8e62-ce03313b0aec,"market for wind power plant, 2MW, offshore, fixed parts",Construction work
522b7c23-8520-49ad-b806-dda93e26fc33,"market for wind power plant, 2MW, offshore, moving parts",Electrical machinery and apparatus n.e.c.
b2ed570c-c872-4aac-9382-9ea6e5e1220f,"market for wind power plant, 800kW, fixed parts",Construction work
d8309ba8-eeac-4b20-8918-12eed7a698a3,"market for wind power plant, 800kW, moving parts",Electrical machinery and apparatus n.e.c.
f282b6b4-8979-440c-aeb8-539378ac7a84,"market for wind turbine network connection, 750kW, onshore",Electrical machinery and apparatus n.e.c.
400b0fd1-98c4-4862-b953-b73248cd84f3,"market for wind turbine, 2.3MW, onshore",Electrical machinery and apparatus n.e.c.
23a6d21c-cf43-4473-b67a-169473fc7be5,"market for wind turbine, 2MW, onshore",Electrical machinery and apparatus n.e.c.
