EXIOBASE 3;;;;US EPA;;;;;;;;;;;;;;;;;;;;;;;
Emission name;Unit ;Compartment;;Flowable;CAS No;Formula;Synonyms;Flow quality;Unit;Directionality;Compartment;External reference;Preferred;Class;Flow UUID;Compartment UUID;Unit UUID;Quality UUID;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monophenyl ether;122-99-6;C8H10O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47227;1;Chemicals;111c6c28-9309-3efc-b106-aacd74e5a709;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Butyl ether;142-96-1;C8H18O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46512;1;Chemicals;09d10911-8c47-3d9b-ace7-53ab71b52a75;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Triethylene glycol monobutyl ether;143-22-6;C10H22O4;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46502;1;Chemicals;b379adb4-1d22-351b-a94b-b59ea6eb4246;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Methyl tert-butyl ether;1634-04-4;C5H12O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=41401;1;Chemicals;31f21456-b6df-3a27-a4e2-b7b3b0d149cc;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;2-Ethylhexyl glycidyl ether;2461-15-6;C11H22O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=91714;1;Chemicals;ac73c6f3-b1ae-3a6d-8e48-1fd4df37919d;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Bis(chloromethyl) ether;542-88-1;C2H4Cl2O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=45495;1;Chemicals;0674ae3a-13d7-3e64-bcf9-f97f48fa01ba;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethyl ether;60-29-7;C4H10O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=49093;1;Chemicals;ad3ecb38-a77b-39ef-baa5-93c9f02a6e4b;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-Nitrophenyl phenyl ether;620-88-2;C12H9NO3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=44801;1;Chemicals;82dd8679-4f00-3969-ab33-363295008dd3;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-Chlorophenyl phenyl ether;7005-72-3;C12H9ClO;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=37788;1;Chemicals;1d8b30a4-c7c4-346c-9f74-a694ec8c0eb4;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Sodium lauryl ether sulfate;9004-82-4;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=37444;1;Chemicals;7f03a5b9-55ce-3c04-887a-e9b88d03f88f;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol monobutyl ether acetate;124-17-4;C10H20O4;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46802;1;Chemicals;28633327-ce27-3eb0-84ca-09d0a3daf22b;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;tert-Amyl methyl ether;994-05-8;C6H14O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=43785;1;Chemicals;42ca04d9-fa0b-3822-be21-41c3dfecb621;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Dipropyleneglycol methyl ether acetate;88917-22-0;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=88119;1;Chemicals;3de5f2f9-8378-3b20-b8db-60986d47dab5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol ethyl methyl ether;1002-67-1;C7H16O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=78938;1;Chemicals;579cf393-0498-3304-b8e4-0641181e89ec;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol mono-2-methylpentyl ether;10137-96-9;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=78931;1;Chemicals;26ff7f31-9245-3bc4-a176-7c3fd3c867a0;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol mono-2-cyanoethyl ether;10143-54-1;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=78937;1;Chemicals;90235c38-577e-386d-a05f-8b82beb21ffa;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol mono-2-methylpentyl ether;10143-56-3;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=78935;1;Chemicals;a36dfb7e-9251-38e9-829c-67f40446bb56;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol dimethyl ether;110-71-4;C4H10O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47669;1;Chemicals;415b4457-f5d8-39ea-81ff-2622f891e858;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Propyl ether;111-43-3;C6H14O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46915;1;Chemicals;48aadee5-5857-3f99-a571-39f8a77142c5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol dimethyl ether;111-96-6;C6H14O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96044;1;Chemicals;2ad37b9b-8cd9-3486-81e8-b23f62904280;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol monoethyl ether acetate;112-15-2;C8H16O4;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96030;1;Chemicals;10fc1c6d-6f5e-3896-bc98-d770a017a0ea;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Triethylene glycol dimethyl ether;112-49-2;C8H18O4;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47265;1;Chemicals;ff2418c4-6564-31c5-b8f8-9e3d50865369;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Triethylene glycol monoethyl ether;112-50-5;C8H18O4;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47264;1;Chemicals;6c17306c-6707-383c-9ba9-e0943936750d;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol monohexyl ether;112-59-4;C10H22O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47202;1;Chemicals;b4c88041-7452-3ab7-9d6b-17403753e1f9;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Dimethyl ether;115-10-6;C2H6O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47172;1;Chemicals;59c2b2e5-122c-3449-a360-b2e75172cecc;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Trimethylene glycol monomethyl ether;1589-49-7;C4H10O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=82787;1;Chemicals;e85f1f28-dac9-3c29-bbbd-7e9350b3a7a6;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethyl nonafluorobutyl ether;163702-05-4;C6H5F9O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=84610;1;Chemicals;2ba39166-9969-3a56-89e2-4724d745316b;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol monoisobutyl ether;18912-80-6;C8H18O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=62450;1;Chemicals;685382db-3953-35bd-8c4c-1a31d22a67eb;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monophenyl ether propionate;23495-12-7;C11H14O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=56009;1;Chemicals;2f2c596d-e725-31eb-a82b-b3c1b0313fb7;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monopropyl ether;2807-30-9;C5H12O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=41708;1;Chemicals;1024890a-cc04-3d94-8cbc-e8c7195795f4;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Propylene glycol monopropyl ether;30136-13-1;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=83612;1;Chemicals;b7140e9f-dbb9-3d7b-8aa1-76fed84b7218;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monomethyl ether acrylate;3121-61-7;C6H10O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=91450;1;Chemicals;045f645f-e98b-316c-8360-3e4c2adde3e5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol diglycidyl ether;4206-61-5;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=93878;1;Chemicals;ff26b8b9-8340-3931-b73f-a54c9039ff8a;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monoisobutyl ether;4439-24-1;C6H14O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=42624;1;Chemicals;3550ab27-e31c-39f6-9ac0-68bac9019ddc;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Tripropylene glycol n-butyl ether;55934-93-5;C13H28O4;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=49401;1;Chemicals;721d18a8-b83b-31e2-849c-a6ef628e4a02;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol diethyl ether;629-14-1;C6H14O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=44603;1;Chemicals;a4338d25-36b6-3fb5-ad77-a01088831965;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethyl tert-butyl ether;637-92-3;C6H14O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=90416;1;Chemicals;a59ba3b7-77d2-3f75-a562-89219d479946;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol diallyl ether;7529-27-3;C8H14O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=36616;1;Chemicals;065cdfa5-d680-31cc-af4b-6c4aa27a94ff;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monovinyl ether;764-48-7;C4H8O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=78932;1;Chemicals;ab62db58-c779-35da-b345-a1d51b7b22e7;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol mono-sec-butyl ether;7795-91-7;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=78933;1;Chemicals;2eabf54a-8bb5-300b-b37f-78a59f3d57c0;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Propylene glycol monomethyl ether acetate;84540-57-8;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=98172;1;Chemicals;02c5b58d-d360-3de6-b645-84b08bf67cc5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol monovinyl ether;929-37-3;C6H12O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=78936;1;Chemicals;f8942c43-d01c-3cab-a8e5-ef93d8b86087;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Chloromethane;74-87-3;CH3Cl;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48543;1;Chemicals;2ced5b17-205f-3512-a30c-fe8a2fc6bc11;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Formaldehyde;50-00-0;CH2O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=49201;1;Chemicals;3a4fcbc0-6492-3adf-9514-c3a918eb36a1;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethyl amyl ketone;106-68-3;C8H16O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47507;1;Chemicals;170e8b53-692e-37ff-a413-d21db6efb68c;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Methyl isobutyl ketone;108-10-1;C6H12O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47428;1;Chemicals;3e427dfe-92c7-35cb-bc49-3b1f867a58b5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diisobutyl ketone;108-83-8;C9H18O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47384;1;Chemicals;574ece00-2fdb-3d9d-9d55-4aa13203cda7;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Methyl isoamyl ketone;110-12-3;C7H14O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47707;1;Chemicals;3ec37847-f443-31f1-8056-e38b4013bdcc;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Methyl nonyl ketone;112-12-9;C11H22O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47291;1;Chemicals;c2bd8a1f-9ded-3c07-a4ba-12883df75617;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Methyl isopropyl ketone;563-80-4;C5H10O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=45657;1;Chemicals;6178913f-f37c-3a3c-9aed-90881eb0a41c;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Methyl ethyl ketone;78-93-3;C4H8O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48746;1;Chemicals;e3e2e50e-c00a-3a53-83bf-b26ba2fbd1fc;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Methyl vinyl ketone;78-94-4;C4H6O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48745;1;Chemicals;eea0744b-b0f2-360a-8515-77068d3adfa8;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Michler's ketone;90-94-8;C17H20N2O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48285;1;Chemicals;2636cc4c-d592-39ed-b717-4315dd6f4463;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
CO ;tonnes;air;;Carbon monoxide;630-08-0;CO;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=44569;1;Chemicals;893e8043-79ec-3efd-8516-43782f168b20;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
CFCs;tonnes;air;;CFC-11;75-69-4;CCl3F;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=87874;1;Chemicals;c44272c3-e15b-347c-b050-d09190678cdf;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
CFCs;tonnes;air;;CFC-12;75-71-8;CCl2F2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48912;1;Chemicals;3df19294-c454-3ce0-ba69-2cf052b901f7;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
CFCs;tonnes;air;;CFC-113;76-13-1;C2Cl3F3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48832;1;Chemicals;e0694290-ab7c-395f-bf32-71a802defb77;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
